0.077267 16.651723
1.081737 17.363038
2.086207 16.484744
3.090677 16.509639
4.095147 17.077947
5.099617 16.954512
6.104086 16.194389
7.108556 16.899407
8.113026 15.944807
9.117496 17.544371
10.121966 15.752399
11.126436 14.999946
12.130906 17.041927
13.135376 14.476781
14.139846 17.642550
15.144316 15.489353
16.148786 16.640280
17.153256 15.600095
18.157725 15.721481
19.162195 14.980850
20.166665 16.624803
21.171135 16.962529
22.175605 13.753185
23.180075 16.399759
24.184545 17.025576
25.189015 14.604939
26.193485 13.711026
27.197955 15.362419
28.202425 16.289828
29.206895 17.196357
30.211365 15.950879
31.215834 14.043908
32.220304 13.581120
33.224774 14.909982
34.229244 15.873628
35.233714 15.760468
36.238184 15.578145
37.242654 15.555626
38.247124 15.526922
39.251594 15.483366
40.256064 15.404949
41.260534 15.248261
42.265004 14.649565
43.269473 14.463895
44.273943 14.366465
45.278413 14.426458
46.282883 14.345150
47.287353 14.246271
48.291823 14.197490
49.296293 14.212023
50.300763 14.233823
51.305233 13.959150
52.309703 13.243806
53.314173 12.684848
54.318643 12.626758
55.323113 12.644103
56.327582 12.046121
57.332052 11.011357
58.336522 10.655970
59.340992 12.084318
60.345462 14.624673
61.349932 15.640820
62.354402 14.700248
63.358872 13.790144
64.363342 12.692028
65.367812 9.405599
66.372282 6.891831
67.376752 10.080490
68.381221 12.630174
69.385691 12.978862
70.390161 13.805081
71.394631 12.367354
72.399101 10.979740
73.403571 11.618793
74.408041 11.831572
75.412511 13.161917
76.416981 11.627842
77.421451 9.888712
78.425921 8.295125
79.430391 10.619495
80.434861 12.732651
81.439330 12.891794
82.443800 12.297319
83.448270 11.453693
84.452740 9.465127
85.457210 9.189756
86.461680 9.666366
87.466150 11.831475
88.470620 11.487778
89.475090 10.447507
90.479560 9.743482
91.484030 8.871790
92.488500 8.862971
93.492969 9.041531
94.497439 8.732150
95.501909 10.243851
96.506379 10.870613
97.510849 10.059857
98.515319 10.186799
99.519789 8.835255
100.524259 8.868607
101.528729 10.606692
102.533199 8.178396
103.537669 10.712451
104.542139 9.376607
105.546609 7.778602
106.551078 10.847503
107.555548 6.755165
108.560018 11.402136
109.564488 6.865331
110.568958 9.970944
111.573428 8.673745
112.577898 9.183757
113.582368 10.327486
114.586838 6.636092
115.591308 10.476486
116.595778 5.647188
117.600248 11.140943
118.604717 4.973208
119.609187 10.753637
120.613657 4.197736
121.618127 10.682830
122.622597 4.903790
123.627067 10.859361
124.631537 4.288614
125.636007 10.303713
126.640477 4.741372
127.644947 10.292421
128.649417 5.556166
129.653887 9.669825
130.658357 6.649122
131.662826 8.063937
132.667296 8.753930
133.671766 6.741990
134.676236 9.564040
135.680706 4.524593
136.685176 9.769078
137.689646 3.413540
138.694116 9.838006
139.698586 4.436156
140.703056 8.533137
141.707526 7.598404
142.711996 5.580311
143.716465 9.771831
144.720935 2.432581
145.725405 9.711785
146.729875 3.417807
147.734345 8.477365
148.738815 7.023628
149.743285 6.016923
150.747755 9.025480
151.752225 2.338204
152.756695 8.815428
153.761165 6.027599
154.765635 6.164247
155.770105 8.767290
156.774574 2.105682
157.779044 8.706625
158.783514 4.795469
159.787984 6.203932
160.792454 8.133864
161.796924 2.750941
162.801394 7.996512
163.805864 5.594315
164.810334 4.578437
165.814804 7.816727
166.819274 3.849317
167.823744 6.451534
168.828213 6.783695
169.832683 3.562014
170.837153 6.416264
171.841623 5.345463
172.846093 4.589191
173.850563 5.703667
174.855033 7.316211
175.859503 2.720074
176.863973 5.738385
177.868443 7.488495
178.872913 2.973939
179.877383 4.496626
180.881853 7.235529
181.886322 3.728382
182.890792 3.882832
183.895262 7.161769
