0.077267 16.651723
0.154534 16.874533
0.231801 17.077517
0.309068 17.224318
0.386335 17.323596
0.463602 17.368619
0.540868 17.329710
0.618135 17.182246
0.695402 16.923572
0.772669 16.569712
0.849936 16.158397
0.927203 15.771981
1.004470 15.545620
1.081737 15.602834
1.159004 15.946029
1.236271 16.438703
1.313538 16.900180
1.390805 17.190498
1.468071 17.241942
1.545338 17.075291
1.622605 16.819749
1.699872 16.691684
1.777139 16.852331
1.854406 17.240014
1.931673 17.627450
2.008940 17.821715
2.086207 17.777177
2.163474 17.617379
2.240741 17.574997
2.318008 17.790240
2.395274 18.145769
2.472541 18.404275
2.549808 18.442605
2.627075 18.340714
2.704342 18.317790
2.781609 18.512447
2.858876 18.812823
2.936143 19.002740
3.013410 18.999799
3.090677 18.925303
3.167944 18.979919
3.245211 19.202848
3.322477 19.423284
3.399744 19.484963
3.477011 19.418844
3.554278 19.402842
3.631545 19.543896
3.708812 19.734290
3.786079 19.805559
3.863346 19.739220
3.940613 19.681665
4.017880 19.757083
4.095147 19.895716
4.172414 19.938103
4.249680 19.847481
4.326947 19.750002
4.404214 19.767231
4.481481 19.843599
4.558748 19.830547
4.636015 19.690690
4.713282 19.542137
4.790549 19.497427
4.867816 19.499703
4.945083 19.407818
5.022350 19.192896
5.099617 18.974160
5.176883 18.853574
5.254150 18.763498
5.331417 18.565909
5.408684 18.244885
5.485951 17.927532
5.563218 17.706170
5.640485 17.496413
5.717752 17.158312
5.795019 16.690058
5.872286 16.233375
5.949553 15.876725
6.026820 15.516996
6.104086 15.005863
6.181353 14.354040
6.258620 13.730261
6.335887 13.244057
6.413154 12.793242
6.490421 12.228527
6.567688 11.579836
6.644955 11.067921
6.722222 10.878694
6.799489 10.956401
6.876756 11.127369
6.954023 11.334947
7.031289 11.686081
7.108556 12.286603
7.185823 13.052743
7.263090 13.786574
7.340357 14.394730
7.417624 14.951961
7.494891 15.568863
7.572158 16.228389
7.649425 16.815010
7.726692 17.274413
7.803959 17.671490
7.881226 18.092813
7.958492 18.527460
8.035759 18.892919
8.113026 19.155429
8.190293 19.370468
